CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,count
250437198,70,BROOKLYN,1/1/1994,0:00:00,12/31/1996,23:55:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BKLYN SOUTH,155,RAPE 2,RESIDENCE - APT. HOUSE,8/31/2022,(null),65+,BLACK,M,,25-44,BLACK,F,991549,169019,40.63059985,-73.97370532,"(40.6305998504358, -73.9737053160275)",POINT (-73.9737053160275 40.6305998504358),1
240015941,61,BROOKLYN,11/1/2021,15:00:00,2/1/2022,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",RESIDENCE - APT. HOUSE,2/2/2022,(null),(null),(null),(null),,25-44,BLACK,F,1002727,152080,40.584083,-73.933477,"(40.584083, -73.933477)",POINT (-73.933477 40.584083),1
241239162,68,BROOKLYN,11/19/2020,7:34:00,11/19/2020,7:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,(null),FRAUDS,(null),PATROL BORO BKLYN SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",STREET,2/25/2022,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,F,977947,172030,40.63886517,-74.02271209,"(40.6388651705916, -74.0227120876572)",POINT (-74.0227120876572 40.6388651705916),1
240144491,110,QUEENS,12/8/2021,0:01:00,1/27/2022,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,2/4/2022,(null),(null),(null),(null),,45-64,WHITE,M,1018252,208266,40.738254,-73.8773,"(40.738254, -73.8773)",POINT (-73.8773 40.738254),1
240393543,70,BROOKLYN,1/1/2022,12:00:00,1/1/2022,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,2/10/2022,(null),(null),(null),(null),,25-44,BLACK,F,994808,173730,40.643521,-73.961953,"(40.643521, -73.961953)",POINT (-73.961953 40.643521),1
240312868,71,BROOKLYN,7/28/2021,18:00:00,11/1/2021,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",GROCERY/BODEGA,2/8/2022,(null),25-44,WHITE,M,,25-44,WHITE,F,994835,179990,40.660703,-73.961845,"(40.660703, -73.961845)",POINT (-73.961845 40.660703),1
246591519,113,QUEENS,6/13/2000,17:00:00,6/13/2022,22:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,365,MISDEMEANOR,INSIDE,ADMINISTRATIVE CODE,(null),PATROL BORO QUEENS SOUTH,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",RESIDENCE-HOUSE,6/13/2022,(null),UNKNOWN,UNKNOWN,F,,65+,WHITE HISPANIC,M,1046104,187464,40.681006,-73.77699,"(40.681006, -73.77699)",POINT (-73.77699 40.681006),1
238537148,1,MANHATTAN,12/30/2021,18:30:00,1/2/2022,7:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN SOUTH,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",COMMERCIAL BUILDING,1/2/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,982931,200141,40.71602,-74.004755,"(40.71602, -74.004755)",POINT (-74.004755 40.71602),1
238514379,108,QUEENS,1/1/2022,12:35:00,1/1/2022,12:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",STREET,1/1/2022,(null),25-44,WHITE,M,,UNKNOWN,UNKNOWN,D,999536,211121,40.746143,-73.944831,"(40.746143, -73.944831)",POINT (-73.944831 40.746143),1
239851328,7,MANHATTAN,4/1/2015,17:00:00,9/17/2021,20:00:00,COMPLETED,(null),544,2,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,(null),PATROL BORO MAN SOUTH,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,1/21/2022,(null),18-24,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,988917,200245,40.71630999,-73.98316601,"(40.7163099917327, -73.9831660136947)",POINT (-73.9831660136947 40.7163099917327),1
239197121,25,MANHATTAN,1/1/2022,12:00:00,1/13/2022,11:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/15/2022,(null),18-24,BLACK,F,,18-24,WHITE HISPANIC,F,1001122,231520,40.80213,-73.939058,"(40.80213, -73.939058)",POINT (-73.939058 40.80213),1
238840837,108,QUEENS,12/6/2021,9:00:00,12/20/2021,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,434,"LARCENY,GRAND BY OPEN BANK ACCT",RESIDENCE - APT. HOUSE,1/8/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,1006516,208301,40.738388,-73.919651,"(40.738388, -73.919651)",POINT (-73.919651 40.738388),1
238570197,25,MANHATTAN,1/1/2022,6:00:00,1/1/2022,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO MAN NORTH,211,"BURGLARY,COMMERCIAL,DAY",COMMERCIAL BUILDING,1/2/2022,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,D,1000904,232710,40.805396,-73.93984,"(40.805396, -73.93984)",POINT (-73.93984 40.805396),1
246446882,50,BRONX,5/4/2021,0:00:00,2/12/2022,0:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,6/10/2022,(null),25-44,WHITE HISPANIC,F,,45-64,WHITE HISPANIC,F,1008669,258620,40.876494,-73.911698,"(40.876494, -73.911698)",POINT (-73.911698 40.876494),1
251222314,49,BRONX,8/31/2020,12:00:00,8/12/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",BANK,9/17/2022,(null),(null),(null),(null),,65+,WHITE,F,1021748,255055,40.866664,-73.864423,"(40.866664, -73.864423)",POINT (-73.864423 40.866664),1
248116391,101,QUEENS,1/1/2022,0:01:00,1/31/2022,23:59:00,COMPLETED,(null),34216,2,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO QUEENS SOUTH,105,STRANGULATION 1ST,RESIDENCE - PUBLIC HOUSING,7/16/2022,(null),25-44,ASIAN / PACIFIC ISLANDER,M,,18-24,ASIAN / PACIFIC ISLANDER,F,1053639,158980,40.60277623,-73.75011736,"(40.6027762300781, -73.7501173648331)",POINT (-73.7501173648331 40.6027762300781),1
238876772,41,BRONX,1/1/2022,21:19:00,1/1/2022,21:22:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO BRONX,113,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/1/2022,(null),25-44,BLACK HISPANIC,F,,25-44,WHITE HISPANIC,F,1014813,239561,40.824163,-73.889567,"(40.824163, -73.889567)",POINT (-73.889567 40.824163),1
240429106,68,BROOKLYN,1/1/2012,12:00:00,1/1/2012,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2/10/2022,(null),UNKNOWN,WHITE,F,,45-64,WHITE,F,977707,166474,40.623608,-74.02357,"(40.623608, -74.02357)",POINT (-74.02357 40.623608),1
239638895,50,BRONX,12/24/2021,23:00:00,1/25/2022,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO BRONX,321,"LARCENY,PETIT FROM AUTO",STREET,1/25/2022,(null),(null),(null),(null),,18-24,BLACK,M,1011507,259810,40.87975052,-73.90143315,"(40.87975052, -73.90143315)",POINT (-73.90143315 40.87975052),1
238902451,114,QUEENS,9/20/2021,14:45:00,9/20/2021,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,353,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT OUTSIDE",RESIDENCE - APT. HOUSE,1/10/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1003926,216769,40.761636,-73.928971,"(40.761636, -73.928971)",POINT (-73.928971 40.761636),1
239368496,67,BROOKLYN,12/1/2021,0:01:00,12/14/2021,0:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMMERCIAL BUILDING,1/19/2022,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1003758,174412,40.645376,-73.929702,"(40.645376, -73.929702)",POINT (-73.929702 40.645376),1
241996991,67,BROOKLYN,12/6/2021,16:00:00,12/6/2021,16:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BKLYN SOUTH,157,RAPE 1,RESIDENCE-HOUSE,3/12/2022,(null),<18,BLACK,M,,<18,BLACK,F,997843,175671,40.64885075,-73.95101651,"(40.6488507469884, -73.951016510623)",POINT (-73.951016510623 40.6488507469884),1
238834511,52,BRONX,12/24/2021,15:17:00,12/31/2021,12:17:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,407,"LARCENY,GRAND BY DISHONEST EMP",CHAIN STORE,1/8/2022,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1009475,257692,40.873944,-73.908788,"(40.873944, -73.908788)",POINT (-73.908788 40.873944),1
238537165,60,BROOKLYN,1/1/2022,15:30:00,1/1/2022,15:32:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,1/1/2022,(null),UNKNOWN,UNKNOWN,F,,25-44,WHITE,F,992172,153196,40.587162,-73.971477,"(40.587162, -73.971477)",POINT (-73.971477 40.587162),1
248192861,75,BROOKLYN,7/20/2021,0:00:00,8/9/2021,0:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BKLYN NORTH,153,RAPE 3,RESIDENCE - APT. HOUSE,7/18/2022,(null),25-44,UNKNOWN,M,,<18,BLACK,F,1017036,183890,40.67135982,-73.88181102,"(40.6713598203364, -73.8818110231735)",POINT (-73.8818110231735 40.6713598203364),1
244220283,112,QUEENS,3/3/2021,19:00:00,3/3/2021,19:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,4/26/2022,(null),25-44,BLACK,M,,25-44,WHITE HISPANIC,F,1023029,204355,40.727501,-73.860087,"(40.727501, -73.860087)",POINT (-73.860087 40.727501),1
240244672,111,QUEENS,6/9/2021,12:00:00,12/31/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,426,"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER",RESIDENCE-HOUSE,2/8/2022,(null),(null),(null),(null),,65+,ASIAN / PACIFIC ISLANDER,M,1048359,217764,40.764157,-73.76857,"(40.764157, -73.76857)",POINT (-73.76857 40.764157),1
244827523,52,BRONX,5/9/2002,10:31:00,5/9/2022,10:33:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BRONX,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,5/9/2022,(null),UNKNOWN,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,D,1013195,253403,40.862162,-73.895354,"(40.862162, -73.895354)",POINT (-73.895354 40.862162),1
246181404,45,BRONX,12/16/2021,0:01:00,12/16/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,6/6/2022,(null),(null),(null),(null),,25-44,BLACK,M,1035522,237621,40.818743,-73.81476,"(40.818743, -73.81476)",POINT (-73.81476 40.818743),1
242777448,30,MANHATTAN,2/1/2021,15:00:00,3/28/2022,10:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO MAN NORTH,662,MATERIAL              OFFENSIV,RESIDENCE - APT. HOUSE,3/28/2022,(null),(null),(null),(null),,<18,WHITE HISPANIC,F,999452,241203,40.828711,-73.945066,"(40.828711, -73.945066)",POINT (-73.945066 40.828711),1
238613609,110,QUEENS,7/12/2021,8:00:00,7/19/2021,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,1/4/2022,(null),(null),(null),(null),,65+,WHITE HISPANIC,F,1023640,210094,40.743251,-73.857849,"(40.743251, -73.857849)",POINT (-73.857849 40.743251),1
238514363,106,QUEENS,12/31/2021,23:32:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,1/1/2022,(null),UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,45-64,ASIAN / PACIFIC ISLANDER,F,1032528,187136,40.680191,-73.825937,"(40.680191, -73.825937)",POINT (-73.825937 40.680191),1
240074592,66,BROOKLYN,12/26/2021,12:00:00,1/7/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE-HOUSE,2/3/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,WHITE,F,990797,172667,40.640608,-73.976406,"(40.640608, -73.976406)",POINT (-73.976406 40.640608),1
244387237,47,BRONX,4/11/2001,0:00:00,7/1/2004,0:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,177,SEXUAL ABUSE,RESIDENCE-HOUSE,4/29/2022,(null),65+,UNKNOWN,M,,25-44,BLACK,F,1026480,262584,40.88731363,-73.84727176,"(40.8873136344706, -73.8472717577564)",POINT (-73.8472717577564 40.8873136344706),1
241937435,122,STATEN ISLAND,5/9/2021,7:00:00,7/25/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO STATEN ISLAND,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,3/11/2022,(null),(null),(null),(null),,65+,WHITE,F,939250,138982,40.548037,-74.161919,"(40.548037, -74.161919)",POINT (-74.161919 40.548037),1
238570473,90,BROOKLYN,12/30/2021,18:00:00,1/3/2022,8:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,(null),PATROL BORO BKLYN NORTH,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",BAR/NIGHT CLUB,1/3/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1005504,197665,40.709199,-73.923334,"(40.709199, -73.923334)",POINT (-73.923334 40.709199),1
251073860,47,BRONX,9/1/2019,0:00:00,7/28/2022,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,9/14/2022,(null),UNKNOWN,UNKNOWN,U,,65+,BLACK,F,1024999,264248,40.891881,-73.852616,"(40.891881, -73.852616)",POINT (-73.852616 40.891881),1
238626409,50,BRONX,11/4/2021,21:30:00,11/4/2021,21:35:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,1/4/2022,(null),25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1008026,261265,40.883756,-73.914015,"(40.883756, -73.914015)",POINT (-73.914015 40.883756),1
250434489,106,QUEENS,11/15/2021,14:00:00,8/31/2022,21:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,8/31/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1029425,184573,40.67317169,-73.83714397,"(40.67317169, -73.83714397)",POINT (-73.83714397 40.67317169),1
240046976,72,BROOKLYN,10/23/2021,7:00:00,2/1/2022,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,(null),PATROL BORO BKLYN SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE-HOUSE,2/3/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,ASIAN / PACIFIC ISLANDER,M,980848,171742,40.63807,-74.012256,"(40.63807, -74.012256)",POINT (-74.012256 40.63807),1
251534884,44,BRONX,4/1/2021,0:00:00,5/3/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,9/24/2022,(null),UNKNOWN,UNKNOWN,U,,<18,UNKNOWN,M,1006490,244533,40.83784212,-73.91962775,"(40.8378421209284, -73.9196277517392)",POINT (-73.9196277517392 40.8378421209284),1
243845303,34,MANHATTAN,8/16/2020,8:00:00,4/6/2022,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN NORTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,4/19/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,1006117,254593,40.865448,-73.920939,"(40.865448, -73.920939)",POINT (-73.920939 40.865448),1
239442394,71,BROOKLYN,12/13/2021,0:01:00,1/13/2022,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/20/2022,(null),(null),(null),(null),,25-44,BLACK,M,1002068,181078,40.663678,-73.935775,"(40.663678, -73.935775)",POINT (-73.935775 40.663678),1
240591919,52,BRONX,12/15/2021,0:02:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BRONX,321,"LARCENY,PETIT FROM AUTO",DEPARTMENT STORE,2/12/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1017478,256069,40.86947048,-73.8798608,"(40.8694704770483, -73.8798608037303)",POINT (-73.8798608037303 40.8694704770483),1
241481049,17,MANHATTAN,9/1/2021,10:00:00,9/7/2021,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,3/2/2022,(null),(null),(null),(null),,45-64,BLACK,F,992245,215005,40.75682017,-73.97114326,"(40.7568201683051, -73.9711432633524)",POINT (-73.9711432633524 40.7568201683051),1
239359635,19,(null),12/31/2021,22:53:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO MAN NORTH,352,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE - APT. HOUSE,1/8/2022,(null),(null),(null),(null),,18-24,WHITE,F,994296,218679,40.766896,-73.96373,"(40.766896, -73.96373)",POINT (-73.96373 40.766896),1
248145526,105,QUEENS,10/15/2021,12:00:00,4/5/2022,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,(null),PATROL BORO QUEENS SOUTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",DEPARTMENT STORE,7/15/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,1059635,177237,40.652831,-73.728316,"(40.652831, -73.728316)",POINT (-73.728316 40.652831),1
244925956,61,BROOKLYN,7/14/2021,9:00:00,7/14/2021,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,5/9/2022,(null),UNKNOWN,BLACK,M,,18-24,BLACK,F,995402,153270,40.587362,-73.959848,"(40.587362, -73.959848)",POINT (-73.959848 40.587362),1
242625230,102,QUEENS,9/30/2021,8:51:00,3/25/2022,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS SOUTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,3/25/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,BLACK,F,1027883,194328,40.699956,-73.842638,"(40.699956, -73.842638)",POINT (-73.842638 40.699956),1
238552520,69,BROOKLYN,12/25/2021,13:50:00,1/2/2022,23:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BKLYN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMMERCIAL BUILDING,1/3/2022,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,E,1008168,175105,40.647269,-73.913807,"(40.647269, -73.913807)",POINT (-73.913807 40.647269),1
239960024,110,QUEENS,10/26/2021,9:00:00,12/20/2021,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE - APT. HOUSE,2/1/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,M,1022222,210351,40.743961,-73.862964,"(40.743961, -73.862964)",POINT (-73.862964 40.743961),1
239769466,14,MANHATTAN,11/1/2021,0:01:00,1/26/2022,0:01:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO MAN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMMERCIAL BUILDING,1/27/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,WHITE,D,988936,211115,40.746138,-73.983088,"(40.746138, -73.983088)",POINT (-73.983088 40.746138),1
243922084,79,BROOKLYN,3/21/2020,15:00:00,12/8/2020,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,FRONT OF,THEFT-FRAUD,(null),PATROL BORO BKLYN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,4/20/2022,(null),(null),(null),(null),,45-64,UNKNOWN,F,1001329,187143,40.680325,-73.938423,"(40.680325, -73.938423)",POINT (-73.938423 40.680325),1
243491571,107,QUEENS,10/7/2021,19:00:00,10/7/2021,19:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,344,MISDEMEANOR,(null),ASSAULT 3 & RELATED OFFENSES,(null),PATROL BORO QUEENS SOUTH,101,ASSAULT 3,STREET,4/11/2022,(null),UNKNOWN,UNKNOWN,U,,18-24,UNKNOWN,M,1036658,205330,40.73011307,-73.81090891,"(40.7301130668694, -73.8109089148815)",POINT (-73.8109089148815 40.7301130668694),1
238726281,23,MANHATTAN,12/31/2021,4:55:00,12/31/2021,4:58:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/5/2022,(null),UNKNOWN,WHITE HISPANIC,M,,25-44,ASIAN / PACIFIC ISLANDER,F,999100,229451,40.796456,-73.946366,"(40.796456, -73.946366)",POINT (-73.946366 40.796456),1
242941277,18,MANHATTAN,12/9/2021,18:11:00,12/22/2021,19:15:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO MAN SOUTH,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,4/1/2022,47-50 STS./ROCKEFELLER CTR.,25-44,BLACK,M,1,UNKNOWN,UNKNOWN,E,988451,217993,40.76502408,-73.98483595,"(40.7650240788333, -73.9848359497083)",POINT (-73.9848359497083 40.7650240788333),1
